Timestamp, TimeSinceStart, PositionX, PositionY, PositionZ, RotationY, Collision, GoalX, GoalZ, UpArrow, DownArrow,  LeftArrow, RightArrow, Space
11-18-2020 11:22:41.913 PM, 2502, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:41.933 PM, 2522, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.410 PM, 2999, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.439 PM, 3028, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.458 PM, 3047, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.477 PM, 3066, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.495 PM, 3084, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.514 PM, 3103, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.533 PM, 3122, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.551 PM, 3140, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.571 PM, 3160, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.590 PM, 3179, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.622 PM, 3211, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.671 PM, 3260, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.699 PM, 3288, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.730 PM, 3319, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.762 PM, 3351, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.794 PM, 3383, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.829 PM, 3418, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.875 PM, 3464, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.902 PM, 3491, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.938 PM, 3527, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:42.966 PM, 3555, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.003 PM, 3592, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.034 PM, 3623, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.078 PM, 3667, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.115 PM, 3704, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.142 PM, 3731, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.174 PM, 3763, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.206 PM, 3795, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.255 PM, 3844, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.286 PM, 3875, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.319 PM, 3908, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.350 PM, 3939, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.386 PM, 3975, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.418 PM, 4007, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.450 PM, 4039, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.483 PM, 4072, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.527 PM, 4116, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.558 PM, 4147, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.586 PM, 4175, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.618 PM, 4207, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.662 PM, 4251, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.695 PM, 4284, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.726 PM, 4315, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.758 PM, 4347, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.802 PM, 4391, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.834 PM, 4423, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.866 PM, 4455, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.899 PM, 4488, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.926 PM, 4515, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:43.974 PM, 4563, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.002 PM, 4591, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.035 PM, 4624, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.083 PM, 4672, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.110 PM, 4699, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.147 PM, 4736, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.178 PM, 4767, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.206 PM, 4795, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.242 PM, 4831, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.275 PM, 4864, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.319 PM, 4908, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.355 PM, 4944, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.382 PM, 4971, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.414 PM, 5003, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.447 PM, 5036, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.495 PM, 5084, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.526 PM, 5115, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.559 PM, 5148, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.590 PM, 5179, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.618 PM, 5207, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.666 PM, 5255, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.694 PM, 5283, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.726 PM, 5315, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.759 PM, 5348, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.802 PM, 5391, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.830 PM, 5419, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.866 PM, 5455, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.895 PM, 5484, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.926 PM, 5515, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:44.975 PM, 5564, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.006 PM, 5595, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.039 PM, 5628, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.075 PM, 5664, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.102 PM, 5691, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.151 PM, 5740, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.183 PM, 5772, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.215 PM, 5804, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.246 PM, 5835, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.279 PM, 5868, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.310 PM, 5899, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.355 PM, 5944, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.386 PM, 5975, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.414 PM, 6003, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.450 PM, 6039, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.479 PM, 6068, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.526 PM, 6115, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.559 PM, 6148, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.590 PM, 6179, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.623 PM, 6212, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.655 PM, 6244, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.686 PM, 6275, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.735 PM, 6324, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.766 PM, 6355, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.794 PM, 6383, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.826 PM, 6415, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.858 PM, 6447, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.895 PM, 6484, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.939 PM, 6528, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
11-18-2020 11:22:45.970 PM, 6559, 0, 0.0508, -1, 42, 0, NaN, NaN, 0, 0, 0, 0, 0
