Timestamp,TimeSinceStart,PositionX,PositionY,PositionZ,RotationY,EventOccurred,EventX,EventZ,EventDescription,UpArrow,DownArrow, LeftArrow,RightArrow,Space
04-30-2021 02:35:55.186 AM,10616,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:55.212 AM,10642,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.346 AM,11776,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.387 AM,11817,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.408 AM,11838,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.425 AM,11855,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.446 AM,11876,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.465 AM,11895,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.484 AM,11914,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.502 AM,11932,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.521 AM,11951,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.540 AM,11970,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.559 AM,11989,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.579 AM,12009,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.596 AM,12026,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.620 AM,12050,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.638 AM,12068,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.657 AM,12087,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.676 AM,12106,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.697 AM,12127,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.714 AM,12144,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.737 AM,12167,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.769 AM,12199,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.802 AM,12232,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.834 AM,12264,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.867 AM,12297,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.901 AM,12331,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.945 AM,12375,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:56.976 AM,12406,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:57.008 AM,12438,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:57.038 AM,12468,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:57.081 AM,12511,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:57.121 AM,12551,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:57.147 AM,12577,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:57.183 AM,12613,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:57.214 AM,12644,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:57.247 AM,12677,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:57.279 AM,12709,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:57.324 AM,12754,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:57.351 AM,12781,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:57.388 AM,12818,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:57.417 AM,12847,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:57.461 AM,12891,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:57.494 AM,12924,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:57.527 AM,12957,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:57.560 AM,12990,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:57.591 AM,13021,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
04-30-2021 02:35:57.623 AM,13053,0,0.0508,0,53,0,NaN,NaN,null,0,0,0,0,0
