Timestamp,TimeSinceStart,PositionX,PositionY,PositionZ,RotationY,EventOccurred,EventX,EventZ,EventDescription,UpArrow,DownArrow, LeftArrow,RightArrow,Space
05-10-2021 03:05:05.547 AM,10081,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:05.574 AM,10108,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.222 AM,10756,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.248 AM,10782,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.266 AM,10799,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.285 AM,10819,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.303 AM,10837,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.324 AM,10858,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.340 AM,10874,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.358 AM,10892,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.376 AM,10910,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.395 AM,10929,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.414 AM,10948,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.437 AM,10971,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.469 AM,11003,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.511 AM,11045,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.543 AM,11077,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.576 AM,11110,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.608 AM,11142,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.640 AM,11174,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.682 AM,11216,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.714 AM,11248,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.746 AM,11280,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.778 AM,11312,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.811 AM,11345,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.856 AM,11390,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.887 AM,11421,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.918 AM,11452,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.950 AM,11484,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:06.992 AM,11526,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.024 AM,11558,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.056 AM,11590,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.087 AM,11621,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.129 AM,11663,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.161 AM,11695,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.193 AM,11727,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.226 AM,11760,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.259 AM,11793,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.302 AM,11836,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.333 AM,11867,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.367 AM,11901,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.398 AM,11932,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.439 AM,11973,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.472 AM,12006,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.503 AM,12037,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.536 AM,12070,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.578 AM,12112,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.609 AM,12143,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.643 AM,12177,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.674 AM,12208,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.718 AM,12252,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.750 AM,12284,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.780 AM,12314,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.812 AM,12346,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.857 AM,12391,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.888 AM,12422,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.920 AM,12454,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.952 AM,12486,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:07.984 AM,12518,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.028 AM,12562,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.058 AM,12592,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.090 AM,12624,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.124 AM,12658,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.159 AM,12693,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.198 AM,12732,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.232 AM,12766,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.262 AM,12796,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.295 AM,12829,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.339 AM,12873,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.371 AM,12905,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.405 AM,12939,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.436 AM,12970,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.469 AM,13003,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.501 AM,13035,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.544 AM,13078,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.577 AM,13111,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.608 AM,13142,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.640 AM,13174,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.672 AM,13206,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.714 AM,13248,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.746 AM,13280,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.779 AM,13313,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.810 AM,13344,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.844 AM,13378,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.887 AM,13421,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.916 AM,13450,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.948 AM,13482,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:08.992 AM,13526,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:09.024 AM,13558,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:09.055 AM,13589,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:09.088 AM,13622,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:09.119 AM,13653,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:09.163 AM,13697,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:09.195 AM,13729,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
05-10-2021 03:05:09.228 AM,13762,0,0.0508,0,0,0,NaN,NaN,null,0,0,0,0,0
