Timestamp, TimeSinceStart, PositionX, PositionY, PositionZ, RotationY, Collision, GoalX, GoalZ, UpArrow, DownArrow,  LeftArrow, RightArrow, Space
10-30-2020 10:14:28.059 AM, 4736, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.067 AM, 4744, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.496 AM, 5173, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.539 AM, 5216, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.558 AM, 5235, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.577 AM, 5254, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.595 AM, 5272, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.614 AM, 5291, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.632 AM, 5309, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.651 AM, 5328, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.669 AM, 5346, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.688 AM, 5365, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.707 AM, 5384, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.726 AM, 5403, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.745 AM, 5422, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.764 AM, 5441, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.782 AM, 5459, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.800 AM, 5477, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.819 AM, 5496, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.837 AM, 5514, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.856 AM, 5533, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.875 AM, 5552, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.893 AM, 5570, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.912 AM, 5589, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.931 AM, 5608, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.950 AM, 5627, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.969 AM, 5646, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:28.987 AM, 5664, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.006 AM, 5683, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.024 AM, 5701, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.042 AM, 5719, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.060 AM, 5737, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.079 AM, 5756, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.098 AM, 5775, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.117 AM, 5794, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.136 AM, 5813, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.155 AM, 5832, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.173 AM, 5850, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.191 AM, 5868, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.210 AM, 5887, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.229 AM, 5906, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.247 AM, 5924, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.266 AM, 5943, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.284 AM, 5961, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.302 AM, 5979, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.321 AM, 5998, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.340 AM, 6017, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.359 AM, 6036, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.378 AM, 6055, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.397 AM, 6074, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:14:29.416 AM, 6093, 0, 0.0508, 0, 174, 0, NaN, NaN, 0, 0, 0, 0, 0
