Timestamp,TimeSinceStart,PositionX,PositionY,PositionZ,RotationY,EventOccurred,EventX,EventZ,EventDescription,UpArrow,DownArrow, LeftArrow,RightArrow,Space
05-01-2021 10:01:45.609 AM,11755,0,0.0508,0,332,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:45.649 AM,11795,0,0.0508,0,332,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:46.924 AM,13070,0,0.0508,0,331.9999,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:47.603 AM,13749,0,0.0508,0,331.9998,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:47.619 AM,13765,0,0.0508,0,331.9998,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:47.638 AM,13784,0,0.0508,0,331.9999,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:47.656 AM,13802,0,0.0508,0,331.9999,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:47.675 AM,13821,0,0.0508,0,332.0001,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:47.699 AM,13845,0,0.0508,0,332,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:47.713 AM,13859,0,0.0508,0,332,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:47.736 AM,13882,0,0.0508,0,332.0001,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:47.758 AM,13904,0,0.0508,0,332,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:47.816 AM,13962,0,0.0508,0,332,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:47.853 AM,13999,0,0.0508,0,332.0001,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:47.893 AM,14039,0,0.0508,0,332,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:47.938 AM,14084,0,0.0508,0,332,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:47.957 AM,14103,0,0.0508,0,332,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:47.975 AM,14121,0,0.0508,0,331.9998,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:47.994 AM,14140,0,0.0508,0,331.9998,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:48.013 AM,14159,0,0.0508,0,331.9997,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:48.036 AM,14182,0,0.0508,0,331.9997,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:48.052 AM,14198,0,0.0508,0,331.9996,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:48.077 AM,14223,0,0.0508,0,331.9995,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:48.089 AM,14235,0,0.0508,0,331.9995,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:48.108 AM,14254,0,0.0508,0,331.9996,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:48.126 AM,14272,0,0.0508,0,331.9997,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:48.145 AM,14291,0,0.0508,0,331.9998,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:48.165 AM,14311,0,0.0508,0,331.9998,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:48.183 AM,14329,0,0.0508,0,331.9998,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:48.200 AM,14346,0,0.0508,0,331.9998,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:48.220 AM,14366,0,0.0508,0,331.9998,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:48.240 AM,14386,0,0.0508,0,331.9999,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:48.258 AM,14404,0,0.0508,0,331.9999,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:48.277 AM,14423,0,0.0508,0,331.9999,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:48.295 AM,14441,0,0.0508,0,331.9999,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:48.321 AM,14467,0,0.0508,0,332,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:48.335 AM,14481,0,0.0508,0,332.0001,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:48.365 AM,14511,0,0.0508,0,332.0004,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 10:01:48.397 AM,14543,0,0.0508,0,332.0004,0,NaN,NaN,null,0,0,0,0,0
