Timestamp, TimeSinceStart, PositionX, PositionY, PositionZ, RotationY, Collision, GoalX, GoalZ, UpArrow, DownArrow,  LeftArrow, RightArrow, Space
02-27-2021 10:32:11.142 AM, 18473, 0, 0.1008, 0, 11, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:11.165 AM, 18496, 0, 0.1508, 0, 10.99997, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.137 AM, 19468, 0, 0.155, 0, 10.99962, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.163 AM, 19494, 0, 0.155, 0, 10.9996, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.183 AM, 19514, 0, 0.155, 0, 10.99956, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.201 AM, 19532, 0, 0.155, 0, 10.9996, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.221 AM, 19552, 0, 0.155, 0, 10.99963, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.239 AM, 19570, 0, 0.155, 0, 10.99959, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.257 AM, 19588, 0, 0.155, 0, 10.99964, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.275 AM, 19606, 0, 0.155, 0, 10.99964, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.294 AM, 19625, 0, 0.155, 0, 10.99967, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.312 AM, 19643, 0, 0.155, 0, 10.99978, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.331 AM, 19662, 0, 0.155, 0, 10.99989, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.349 AM, 19680, 0, 0.155, 0, 11.00022, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.368 AM, 19699, 0, 0.155, 0, 11.00024, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.389 AM, 19720, 0, 0.155, 0, 11.00029, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.406 AM, 19737, 0, 0.155, 0, 11.00042, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.426 AM, 19757, 0, 0.155, 0, 11.00042, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.444 AM, 19775, 0, 0.155, 0, 11.00049, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.464 AM, 19795, 0, 0.155, 0, 11.00043, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.508 AM, 19839, 0, 0.155, 0, 11.00044, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.540 AM, 19871, 0, 0.155, 0, 11.00046, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.570 AM, 19901, 0, 0.155, 0, 11.00044, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.603 AM, 19934, 0, 0.155, 0, 11.00044, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.647 AM, 19978, 0, 0.155, 0, 11.00047, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.676 AM, 20007, 0, 0.155, 0, 11.00055, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.709 AM, 20040, 0, 0.155, 0, 11.00059, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.740 AM, 20071, 0, 0.155, 0, 11.00057, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.773 AM, 20104, 0, 0.155, 0, 11.00056, 0, NaN, NaN, 0, 0, 0, 0, 0
02-27-2021 10:32:12.819 AM, 20150, 0, 0.155, 0, 11.0005, 0, NaN, NaN, 0, 0, 0, 0, 0
