Timestamp, TimeSinceStart, PositionX, PositionY, PositionZ, RotationY, Collision, GoalX, GoalZ, UpArrow, DownArrow,  LeftArrow, RightArrow, Space
10-30-2020 10:15:08.172 AM, 4253, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.179 AM, 4260, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.616 AM, 4697, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.659 AM, 4740, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.678 AM, 4759, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.697 AM, 4778, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.716 AM, 4797, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.735 AM, 4816, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.753 AM, 4834, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.772 AM, 4853, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.790 AM, 4871, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.808 AM, 4889, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.828 AM, 4909, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.846 AM, 4927, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.864 AM, 4945, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.882 AM, 4963, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.901 AM, 4982, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.920 AM, 5001, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.939 AM, 5020, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.958 AM, 5039, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.977 AM, 5058, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:08.995 AM, 5076, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.013 AM, 5094, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.032 AM, 5113, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.051 AM, 5132, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.071 AM, 5152, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.089 AM, 5170, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.107 AM, 5188, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.126 AM, 5207, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.144 AM, 5225, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.162 AM, 5243, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.180 AM, 5261, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.199 AM, 5280, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.218 AM, 5299, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.236 AM, 5317, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.254 AM, 5335, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.273 AM, 5354, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.292 AM, 5373, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.310 AM, 5391, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.329 AM, 5410, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.348 AM, 5429, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.366 AM, 5447, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.385 AM, 5466, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.404 AM, 5485, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.423 AM, 5504, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.442 AM, 5523, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.460 AM, 5541, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.479 AM, 5560, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.498 AM, 5579, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.516 AM, 5597, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.535 AM, 5616, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.553 AM, 5634, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.572 AM, 5653, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.590 AM, 5671, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.609 AM, 5690, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.628 AM, 5709, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.647 AM, 5728, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.666 AM, 5747, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.685 AM, 5766, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.704 AM, 5785, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.722 AM, 5803, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.741 AM, 5822, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.760 AM, 5841, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.779 AM, 5860, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.798 AM, 5879, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.816 AM, 5897, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.835 AM, 5916, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.854 AM, 5935, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.872 AM, 5953, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.891 AM, 5972, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.911 AM, 5992, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.929 AM, 6010, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.948 AM, 6029, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.967 AM, 6048, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:09.986 AM, 6067, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.004 AM, 6085, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.023 AM, 6104, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.042 AM, 6123, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.061 AM, 6142, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.084 AM, 6165, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.098 AM, 6179, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.117 AM, 6197, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.135 AM, 6216, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.154 AM, 6235, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.173 AM, 6254, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.191 AM, 6272, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.209 AM, 6290, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.228 AM, 6309, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.246 AM, 6327, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.265 AM, 6346, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.284 AM, 6365, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.303 AM, 6384, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.322 AM, 6403, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.340 AM, 6421, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.359 AM, 6440, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.377 AM, 6458, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.396 AM, 6477, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.415 AM, 6496, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.435 AM, 6516, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.453 AM, 6534, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.472 AM, 6553, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.491 AM, 6572, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.510 AM, 6591, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.528 AM, 6609, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.547 AM, 6628, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.565 AM, 6646, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.584 AM, 6665, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.603 AM, 6684, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.621 AM, 6702, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.640 AM, 6721, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.658 AM, 6739, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.677 AM, 6758, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.695 AM, 6776, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.714 AM, 6795, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.732 AM, 6813, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.751 AM, 6832, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.770 AM, 6851, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.789 AM, 6870, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.807 AM, 6888, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.825 AM, 6906, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.844 AM, 6925, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.862 AM, 6943, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.880 AM, 6961, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.903 AM, 6984, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.922 AM, 7003, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.940 AM, 7021, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.963 AM, 7044, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:10.987 AM, 7068, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:11.006 AM, 7087, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:11.027 AM, 7108, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:11.046 AM, 7127, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:11.068 AM, 7149, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
10-30-2020 10:15:11.091 AM, 7172, 0, 0.0508, 0, 6, 0, NaN, NaN, 0, 0, 0, 0, 0
