Timestamp,TimeSinceStart,PositionX,PositionY,PositionZ,RotationY,EventOccurred,EventX,EventZ,EventDescription,UpArrow,DownArrow, LeftArrow,RightArrow,Space
05-01-2021 09:56:47.298 AM,11679,0,0.0508,0,7,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 09:56:47.328 AM,11709,0,0.0508,0,7,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 09:56:48.823 AM,13204,0,0.0508,0,7,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 09:56:48.874 AM,13255,0,0.0508,0,7,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 09:56:48.903 AM,13284,0,0.0508,0,7,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 09:56:48.921 AM,13302,0,0.0508,0,7,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 09:56:48.945 AM,13326,0,0.0508,0,7,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 09:56:48.958 AM,13339,0,0.0508,0,7,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 09:56:48.979 AM,13360,0,0.0508,0,7,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 09:56:48.996 AM,13377,0,0.0508,0,7,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 09:56:49.015 AM,13396,0,0.0508,0,7,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 09:56:49.034 AM,13415,0,0.0508,0,7,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 09:56:49.053 AM,13434,0,0.0508,0,7,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 09:56:49.072 AM,13453,0,0.0508,0,7,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 09:56:49.090 AM,13471,0,0.0508,0,7,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 09:56:49.109 AM,13490,0,0.0508,0,7,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 09:56:49.127 AM,13508,0,0.0508,0,7,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 09:56:49.147 AM,13528,0,0.0508,0,7,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 09:56:49.166 AM,13547,0,0.0508,0,7,0,NaN,NaN,null,0,0,0,0,0
05-01-2021 09:56:49.185 AM,13566,0,0.0508,0,7,0,NaN,NaN,null,0,0,0,0,0
