Timestamp,TimeSinceStart,PositionX,PositionY,PositionZ,RotationY,EventOccurred,EventX,EventZ,EventDescription,UpArrow,DownArrow, LeftArrow,RightArrow,Space
03-09-2021 02:02:15.360 PM,13945,0,0.1008,0,224,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:15.390 PM,13975,0,0.1508,0,224,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:15.926 PM,14511,0,0.155,0,224.0007,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:15.956 PM,14541,0,0.155,0,224.0006,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:15.974 PM,14559,0,0.155,0,224.0006,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:15.993 PM,14578,0,0.155,0,224.0006,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.012 PM,14597,0,0.155,0,224.0006,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.031 PM,14616,0,0.155,0,224.0006,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.048 PM,14633,0,0.155,0,224.0006,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.067 PM,14652,0,0.155,0,224.0006,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.085 PM,14670,0,0.155,0,224.0007,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.111 PM,14696,0,0.155,0,224.0006,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.142 PM,14727,0,0.155,0,224.0006,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.188 PM,14773,0,0.155,0,224.0006,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.217 PM,14802,0,0.155,0,224.0006,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.249 PM,14834,0,0.155,0,224.0006,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.284 PM,14869,0,0.155,0,224.0006,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.316 PM,14901,0,0.155,0,224.0006,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.348 PM,14933,0,0.155,0,224.0007,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.390 PM,14975,0,0.155,0,224.0007,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.423 PM,15008,0,0.155,0,224.0006,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.456 PM,15041,0,0.155,0,224.0007,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.489 PM,15074,0,0.155,0,224.0007,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.521 PM,15106,0,0.155,0,224.0009,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.565 PM,15150,0,0.155,0,224.0009,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.597 PM,15182,0,0.155,0,224.0009,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.628 PM,15213,0,0.155,0,224.0009,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.661 PM,15246,0,0.155,0,224.0009,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.693 PM,15278,0,0.155,0,224.0008,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.740 PM,15325,0,0.155,0,224.001,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.769 PM,15354,0,0.155,0,224.0009,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.803 PM,15388,0,0.155,0,224.0009,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.832 PM,15417,0,0.155,0,224.0012,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.874 PM,15459,0,0.155,0,224.0015,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.906 PM,15491,0,0.155,0,224.0014,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.937 PM,15522,0,0.155,0,224.0014,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:16.970 PM,15555,0,0.155,0,224.0014,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.014 PM,15599,0,0.155,0,224.0014,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.044 PM,15629,0,0.155,0,224.0013,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.077 PM,15662,0,0.155,0,224.0013,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.107 PM,15692,0,0.155,0,224.0011,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.151 PM,15736,0,0.155,0,224.001,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.184 PM,15769,0,0.155,0,224.0012,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.216 PM,15801,0,0.155,0,224.0011,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.248 PM,15833,0,0.155,0,224.0014,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.279 PM,15864,0,0.155,0,224.0015,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.323 PM,15908,0,0.155,0,224.0014,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.354 PM,15939,0,0.155,0,224.0012,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.384 PM,15969,0,0.155,0,224.001,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.417 PM,16002,0,0.155,0,224.0014,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.459 PM,16044,0,0.155,0,224.0013,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.496 PM,16081,0,0.155,0,224.0013,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.523 PM,16108,0,0.155,0,224.0013,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.554 PM,16139,0,0.155,0,224.0012,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.597 PM,16182,0,0.155,0,224.0014,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.628 PM,16213,0,0.155,0,224.0014,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.661 PM,16246,0,0.155,0,224.0015,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.695 PM,16280,0,0.155,0,224.0014,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.727 PM,16312,0,0.155,0,224.0014,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.771 PM,16356,0,0.155,0,224.0014,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.805 PM,16390,0,0.155,0,224.0015,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.836 PM,16421,0,0.155,0,224.0015,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.868 PM,16453,0,0.155,0,224.0015,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.900 PM,16485,0,0.155,0,224.0014,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.942 PM,16527,0,0.155,0,224.0014,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:17.973 PM,16558,0,0.155,0,224.0015,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:18.005 PM,16590,0,0.155,0,224.0016,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:18.035 PM,16620,0,0.155,0,224.0015,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:18.083 PM,16668,0,0.155,0,224.0015,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:18.113 PM,16698,0,0.155,0,224.0015,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:18.144 PM,16729,0,0.155,0,224.0015,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:18.176 PM,16761,0,0.155,0,224.0015,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:18.209 PM,16794,0,0.155,0,224.0015,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:18.256 PM,16841,0,0.155,0,224.0015,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:18.285 PM,16870,0,0.155,0,224.0015,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:18.321 PM,16906,0,0.155,0,224.0015,0,NaN,NaN,null,0,0,0,0,0
03-09-2021 02:02:18.350 PM,16935,0,0.155,0,224.0015,0,NaN,NaN,null,0,0,0,0,0
