Timestamp, PositionX, PositionY, PositionZ, RotationY, Collision, GoalX, GoalZ, UpArrow, DownArrow,  LeftArrow, RightArrow, Space
10-28-2020 10:56:15.036 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.085 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.117 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.153 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.181 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.213 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.261 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.288 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.320 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.360 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.389 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.425 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.449 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.497 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.529 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.560 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.592 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.625 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.669 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.700 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.732 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.772 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.805 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.833 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.865 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.908 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
