Timestamp, PositionX, PositionY, PositionZ, RotationY, Collision, GoalX, GoalZ, UpArrow, DownArrow,  LeftArrow, RightArrow, Space
10-28-2020 11:01:32.384 AM, 0, 0, 0, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:32.436 AM, 0, 0.184205, 0, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:32.878 AM, 0, 0.184205, 0, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:32.937 AM, -0.002695453, 0.184205, -0.0132799, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:32.955 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:32.974 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:32.993 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.012 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.030 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.049 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.068 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.087 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.118 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.147 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.179 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.227 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.260 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.291 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.319 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.364 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.395 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.427 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.459 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.491 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.527 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.559 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.604 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.640 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.667 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.700 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.739 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.767 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.811 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.845 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.875 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.907 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.944 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:33.971 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:01:34.015 AM, -0.003347707, 0.184205, -0.01463276, 98, 0, NaN, NaN, 0, 0, 0, 0, 0
